Please indicate the respondent's number.,Please indicate your (interviewer's) number.,A1. My age prevents me from doing the things I would like to,A1. I feel that what happens to me is out of my control,A1. I feel free to plan for the future,A1. I feel left out of things,A1. I can do the things I want to do,A1. Family responsibilities prevent me from doing what I want to do,A1. I feel that I can please myself with what I do,A1. My health stops me from doing things I want to,A1. Shortage of money stops me from doing the things I want to do,A1. I look forward to each day,A1. I feel that my life has meaning,A1. I enjoy the things that I do,A1. I enjoy being in the company of others,"A1. On balance, I look back on my life with a sense of happiness",A1. I feel full of energy these days,A1. I choose to do things that I have never done before,A1. I am satisfied with the way my life has turned out,A1. I feel that life is full of opportunities,A1. I feel that the future looks good for me,A2. In most ways my life is close to my ideal,A2. The conditions of my life are excellent,A2. I am satisfied with my life,A2. So far I have gotten the important things I want in life,"A2. If I could live my life over, I would change almost nothing",A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - I have felt cheerful and in good spirits,A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - I have felt calm and relaxed,A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - I have felt active and vigorous,A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - I woke up feeling fresh and rested,A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - My daily life has been filled with things that interest me,B1. How many children do you have? - How many sons do you have?,B1. How many children do you have? - How many daughters do you have?,"B2. Please tell us about each of your children [if you have more than five children, please tell me about the five children you feel closest to]:

B22. Child 1 - Gender",B23. Child 1 - Year of Birth,B24. Child 1 - Marital Status,B25. Child 1 - Parenthood Status,B25a. Child 1 - Gender composition of the child’s children:,B25b. Child 1 - Age profile of the child’s children:,B26. Child 1 - Highest educational level attained:,B27. Child 1 - Employment Status,B28. Child 1 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 1 - How close are you to the child?",B32. Child 1 - Did you offer the child economic support?,"B32a. Child 1 - If yes, how much per month?",B33. Child 1 - How often did you help the child with housework?,B34. Child 1 - How often did you provide grandchild care to the child?,B35. Child 1 - Did the child give you economic support?,"B35a. Child 1 - If yes, how much per month?",B36. Child 1 - How often did the child help you with housework?,"B37. Child 1 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 1 - How often did the child spend time chatting with and listening to you?,"B2. Please tell us about Child 2.

B22. Child 2 - Gender",B23. Child 2 - Year of Birth,B24. Child 2 - Marital Status,B25. Child 2 - Parenthood Status,B25a. Child 2 - Gender composition of the child’s children:,B25b. Child 2 - Age profile of the child’s children:,B26. Child 2 - Highest educational level attained:,B27. Child 2 - Employment Status,B28. Child 2 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 2 - How close are you to the child?",B32. Child 2 - Did you offer the child economic support?,"B32a. Child 2 - If yes, how much per month?",B33. Child 2 - How often did you help the child with housework?,B34. Child 2 - How often did you provide grandchild care to the child?,B35. Child 2 - Did the child give you economic support?,"B35a. Child 2 - If yes, how much per month?",B36. Child 2 - How often did the child help you with housework?,"B37. Child 2 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 2 - How often did the child spend time chatting with and listening to you?,"B2. Please tell us about Child 3.

B22. Child 3 - Gender",B23. Child 3 - Year of Birth,B24. Child 3 - Marital Status,B25. Child 3 - Parenthood Status,B25a. Child 3 - Gender composition of the child’s children:,B25b. Child 3 - Age profile of the child’s children:,B26. Child 3 - Highest educational level attained:,B27. Child 3 - Employment Status,B28. Child 3 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 3 - How close are you to the child?",B32. Child 3 - Did you offer the child economic support?,"B32a. Child 3 - If yes, how much per month?",B33. Child 3 - How often did you help the child with housework?,B34. Child 3 - How often did you provide grandchild care to the child?,B35. Child 3 - Did the child give you economic support?,"B35a. Child 3 - If yes, how much per month?",B36. Child 3 - How often did the child help you with housework?,"B37. Child 3 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 3 - How often did the child spend time chatting with and listening to you?,"B2. Please tell us about Child 4.

B22. Child 4 - Gender",B23. Child 4 - Year of Birth,B24. Child 4 - Marital Status,B25. Child 4 - Parenthood Status,B25a. Child 4 - Gender composition of the child’s children:,B25b. Child 4 - Age profile of the child’s children:,B26. Child 4 - Highest educational level attained:,B27. Child 4 - Employment Status,B28. Child 4 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 4 - How close are you to the child?",B32. Child 4 - Did you offer the child economic support?,"B32a. Child 4 - If yes, how much per month?",B33. Child 4 - How often did you help the child with housework?,B34. Child 4 - How often did you provide grandchild care to the child?,B35. Child 4 - Did the child give you economic support?,"B35a. Child 4 - If yes, how much per month?",B36. Child 4 - How often did the child help you with housework?,"B37. Child 4 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 4 - How often did the child spend time chatting with and listening to you?,"B2. Please tell us about Child 5.

B22. Child 5 - Gender",B23. Child 5 - Year of Birth,B24. Child 5 - Marital Status,B25. Child 5 - Parenthood Status,B25a. Child 5 - Gender composition of the child’s children:,B25b. Child 5 - Age profile of the child’s children:,B26. Child 5 - Highest educational level attained:,B27. Child 5 - Employment Status,B28. Child 5 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 5 - How close are you to the child?",B32. Child 5 - Did you offer the child economic support?,"B32a. Child 5 - If yes, how much per month?",B33. Child 5 - How often did you help the child with housework?,B34. Child 5 - How often did you provide grandchild care to the child?,B35. Child 5 - Did the child give you economic support?,"B35a. Child 5 - If yes, how much per month?",B36. Child 5 - How often did the child help you with housework?,"B37. Child 5 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 5 - How often did the child spend time chatting with and listening to you?,C1. Your gender:,C2. Your birth month:,C2. Your birth year:,C3. Your age in years:,C4. Your country/region of birth: - Selected Choice,"C4. Your country/region of birth: - Others, please specify: - Text",C5. Your race: - Selected Choice,"C5. Your race: - Others, please specify: - Text",C6. Your current marital status:,C7. Your educational level:,C8. Your employment status: - Selected Choice,"C8. Your employment status: - Retired (record previous occupation), please specifiy: - Text","C8. Your employment status: - Unemployed (able to work) (record previous occupation), please specify: - Text","C8. Your employment status: - Unemployed (unable to work) due to disability or other medical conditions (record previous occupation, if any), please specify: - Text","C8. Your employment status: - Others, please specify: - Text",C9. Personal monthly income:,C10. Household monthly income:,C11. Is this house you are currently being interviewed? - Selected Choice,"C11. Is this house you are currently being interviewed …? - Others, specify: - Text",C12. Do you own this house you are currently being interviewed? - Selected Choice,"C12. Do you own this house you are currently being interviewed? - Others, please specify: - Text","C13. Do you belong to a religion or religious denomination? If yes, which one? - Selected Choice","C13. Do you belong to a religion or religious denomination? If yes, which one? - Other religions, please specify: - Text","C14. In general, how would you rate your health?","C15. Overall, in the last 30 days, how much difficulty did you have with moving around?",C16. Do you have enough money to meet your needs?,C17. Have you withdrawn money from CPF after you reach age 55?,C17a. What did you use CPF money for? - Selected Choice,"C17a. What did you use CPF money for? - Other, please specify: - Text",C17b. Why not? Please specify:,"C18. In general, how satisfied are you with your relationship with your children?","C19. In general, how satisfied are you with your relationship with your friends?",D1. Was someone else present during the interview? - Selected Choice,"D1. Was someone else present during the interview? - Yes, please indicate: - Text",D2. Did the respondent have hearing problem?,D3. Did the respondent have vision problem?,D4. Did the respondent use wheelchair?,D5. Did the respondent cough continually?,D6. Did the respondent have shortness of breath?,D7. What is your assessment of the respondents comprehension capability? - Selected Choice,"D7. What is your assessment of the respondents comprehension capability? - Very bad, please specify reason: - Text","D7. What is your assessment of the respondents comprehension capability? - Bad, please specify reason: - Text",D8. What is your evaluation of the respondents language ability with respect to self-expression?,D9. What is your assessment of the respondents cooperation?,D10. What is your evaluation of the accuracy and completeness of the respondents answers?
23179002,2317,Sometimes,Often,Not Often,Sometimes,Sometimes,Not Often,Not Often,Sometimes,Sometimes,Not Often,Not Often,Sometimes,Not Often,Not Often,Not Often,Not Often,Not Often,Not Often,Not Often,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Some of the time,Some of the time,More than half of the time,More than half of the time,Some of the time,1,1,Male,1991,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Close,No,,Almost everyday,Not applicable (the child has no child),Yes,$200-399,1-2 days a week,Sometimes,3-4 days a week,Female,1994,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Close,Yes,$200-399,Almost everyday,Not applicable (the child has no child),Yes,$200-399,3-4 days a week,Rarely,3-4 days a week,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Aug,1951,74,Singapore,,Chinese,,Currently married,No formal schooling / pre-primary,"Retired (record previous occupation), please specifiy:",cab,,,,"Below $1,000","$4,000 - $4,999",HDB 4-room flats,,Co-owned by self and spouse,,Buddhism,,Fair,Mild,Moderately,Yes,To finance daily living expenses and leisure or travel activities,,,Almost completely,Somewhat,"Yes, please indicate:",Daughter,No,No,No,No,No,Good,,,Good,Very good,High
23179003,2317,Often,Often,Never,Never,Not Often,Not Often,Never,Sometimes,Often,Not Often,Never,Not Often,Not Often,Sometimes,Not Often,Never,Not Often,Not Often,Never,Disagree,Disagree,Disagree,Somewhat agree,Somewhat disagree,At no time,Some of the time,At no time,At no time,Some of the time,1,1,Male,1991,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Close,No,,Almost everyday,Not applicable (the child has no child),Yes,$400-599,1-2 days a week,Rarely,1-2 days a week,Female,1995,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Fair,No,,Almost everyday,Not applicable (the child has no child),Yes,$400-599,2-3 days a month,Rarely,1-2 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Nov,1956,67,Singapore,,Chinese,,Currently married,No formal schooling / pre-primary,Part-time employee,,,,,"Below $1,000","$4,000 - $4,999",HDB 4-room flats,,Co-owned by self and spouse,,Buddhism,,Poor,Moderate,A little,No,,,No cpf,Somewhat,Somewhat,"Yes, please indicate:",Son,No,No,No,No,No,Very good,,,Very good,Very good,Very high
23169001,2316,Sometimes,Sometimes,Often,Not Often,Often,Sometimes,Often,Sometimes,Sometimes,Often,Often,Often,Often,Often,Sometimes,Sometimes,Often,Often,Often,Agree,Agree,Agree,Agree,Agree,All of the time,All of the time,Most of the time,All of the time,All of the time,1,2,Female,1991,Married,1 child,All boy,1 child below age 6,University-level degree,Full-time employee (30 hours a week or more),Between 20 and 40 minutes by car,Very close,No,,Never,Once every few months,Yes,$200-399,Never,Rarely,2-3 days a month,Female,1993,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),More than 40 minutes by car,Very close,No,,Never,Not applicable (the child has no child),No,,Never,Rarely,2-3 days a month,Female,2000,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Very close,No,,1-2 days a week,Not applicable (the child has no child),No,,Once a month,Rarely,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Aug,1961,63,Singapore,,Chinese,,Currently married,Professional qualification and other diploma,Full-time employee (30 hours a week or more),,,,,"$7,000 - $7,999","$10,000 and above","HDB 5-room, 3 gen flats, and executive flats (e.g., executive apartments and executive maisonette)",,Co-owned by self and spouse,,Christianity,,Fair,Mild,Completely,Yes,To finance daily living expenses and leisure or travel activities,,,Almost completely,Somewhat,No,,No,No,No,No,No,Very good,,,Very good,Very good,Very high
23169002,2316,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Often,Often,Often,Often,Often,Often,Sometimes,Often,Often,Often,Agree,Agree,Agree,Agree,Agree,All of the time,All of the time,Most of the time,Most of the time,Most of the time,0,3,Female,1993,Married,1 child,All boy,1 child below age 6,University-level degree,Staying at home as a housewife or househusband,Staying in a different country,Close,No,,Never,Once every few months,No,,Never,Often,Once a month,Female,1994,"Single, never married",No child,,,Polytechnic diploma,Part-time employee,Living together in the same house,Very close,No,,1-2 days a week,Not applicable (the child has no child),Yes,$200-399,3-4 days a week,Often,Almost everyday,Female,2002,"Single, never married",No child,,,Polytechnic diploma,Student,Living together in the same house,Very close,Yes,$600-799,1-2 days a week,Not applicable (the child has no child),No,,3-4 days a week,Often,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Feb,1962,62,Singapore,,Malay,,Currently married,Polytechnic diploma,Self-employed,,,,,"$3,000 - $3,999","$4,000 - $4,999","HDB 5-room, 3 gen flats, and executive flats (e.g., executive apartments and executive maisonette)",,Self-owned,,Islam,,Good,None,Moderately,Yes,To finance daily living expenses and leisure or travel activities,,,Completely,Almost completely,No,,No,No,No,No,No,Very good,,,Very good,Very good,Very high
23109016,2310,Sometimes,Not Often,Sometimes,Sometimes,Sometimes,Often,Not Often,Sometimes,Sometimes,Not Often,Not Often,Not Often,Often,Not Often,Not Often,Never,Not Often,Not Often,Sometimes,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Strongly disagree,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,2,0,Male,1995,"Single, never married",No child,,,ITE diploma,Student,Living together in the same house,Fair,Yes,Less than $200,Almost everyday,Not applicable (the child has no child),No,,Never,Always,3-4 days a week,Male,1997,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Fair,Yes,Less than $200,Almost everyday,Not applicable (the child has no child),Yes,$400-599,Never,Never,3-4 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Nov,1961,62,Indonesia,,Chinese,,Currently married,Secondary (‘O’ / ‘N’ level),Homemaker/housewife,,,,,"Below $1,000","$5,000 - $6,999",HDB 3-room flats,,Co-owned by self and spouse,,Buddhism,,Fair,Mild,Mostly,No,,,unemployed,Somewhat,Somewhat,No,,No,No,No,No,No,Moderate,,,Moderate,Moderate,Average
23179004,2317,Often,Often,Not Often,Never,Not Often,Never,Sometimes,Often,Never,Sometimes,Sometimes,Sometimes,Sometimes,Often,Not Often,Often,Sometimes,Never,Sometimes,Strongly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Most of the time,All of the time,Some of the time,All of the time,All of the time,1,0,Male,1966,Married,2 children,At least one girl and one boy,No child below age 6,MA degree or above,Full-time employee (30 hours a week or more),Staying in the same or next block,Close,No,,Never,Never,Yes,$800-999,Almost everyday,Always,1-2 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Dec,1942,82,Singapore,,Chinese,,Widowed,Primary,"Retired (record previous occupation), please specifiy:",Taxi driver,,,,"Below $1,000","Below $1,000",HDB 3-room flats,,Self-owned,,Buddhism,,Fair,Severe,Completely,Yes,To finance daily living expenses and leisure or travel activities,,,Completely,Completely,"Yes, please indicate:",Domestic worker,Yes,No,No,Yes,No,Good,,,Good,Very good,Very high
23179005,2317,Sometimes,Sometimes,Not Often,Not Often,Not Often,Not Often,Often,Not Often,Never,Sometimes,Often,Often,Often,Often,Often,Never,Often,Never,Not Often,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,All of the time,All of the time,All of the time,All of the time,All of the time,1,1,Female,1974,Married,2 children,All girl,No child below age 6,Polytechnic diploma,Full-time employee (30 hours a week or more),Within 20 minutes by car,Close,No,,Never,Never,No,,Never,Sometimes,3-4 days a week,Male,1977,Married,1 child,All girl,No child below age 6,University-level degree,Full-time employee (30 hours a week or more),Within 20 minutes by walk,Close,No,,Never,Never,No,,Never,Sometimes,3-4 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Mar,1948,76,Singapore,,Chinese,,Currently married,Primary,"Retired (record previous occupation), please specifiy:",Clerical,,,,"Below $1,000","Below $1,000",Condominiums (including executive condo) and other apartments,,Co-owned by self and spouse,,No religion,,Good,None,Completely,Yes,To finance daily living expenses and leisure or travel activities,,,Completely,Not at all,No,,No,No,No,No,No,Very good,,,Very good,Very good,Very high
23179006,2317,Never,Never,Never,Never,Often,Never,Often,Never,Never,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,All of the time,All of the time,All of the time,All of the time,All of the time,1,1,Male,1984,Married,1 child,All boy,1 child below age 6,Polytechnic diploma,Full-time employee (30 hours a week or more),Staying in the same or next block,Close,No,,Never,Almost everyday,Yes,$400-599,Never,Often,Almost everyday,Female,1989,Married,1 child,All boy,1 child below age 6,University-level degree,Full-time employee (30 hours a week or more),Staying in the same or next block,Very close,No,,Never,Almost everyday,Yes,$400-599,Never,Often,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Dec,1957,67,Singapore,,Chinese,,Currently married,Primary,Full-time employee (30 hours a week or more),,,,,"Below $1,000","Below $1,000",HDB 4-room flats,,Co-owned by self and spouse,,No religion,,Very good,None,Completely,Yes,To pay off outstanding housing loans or to invest in new property,,,Completely,Somewhat,No,,No,No,No,No,No,Very good,,,Very good,Very good,Very high
23219004,2321,Never,Never,Often,Never,Often,Never,Often,Sometimes,Never,Sometimes,Often,Often,Often,Often,Sometimes,Never,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,All of the time,All of the time,All of the time,Most of the time,Most of the time,0,2,Female,1972,Married,3 and more children,At least one girl and one boy,No child below age 6,ITE diploma,Full-time employee (30 hours a week or more),Staying in the same housing estate,Very close,No,,Never,Never,Yes,$200-399,Once a month,Never,Almost everyday,Female,"Forgot year, but remembers that child 2 is born in the 1970s",Married,3 and more children,At least one girl and one boy,No child below age 6,Polytechnic diploma,Full-time employee (30 hours a week or more),Within 20 minutes by walk,Close,No,,Never,Never,Yes,$200-399,Once a month,Always,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Apr,1944,80,Malaysia,,Malay,,Currently married,Primary,"Retired (record previous occupation), please specifiy:",Firefighter,,,,"Below $1,000","Below $1,000",HDB 4-room flats,,Co-owned by self and spouse,,Islam,,Fair,Mild,Completely,Yes,To finance daily living expenses and leisure or travel activities,,,Completely,Completely,No,,No,No,No,No,No,Good,,,Good,Very good,Very high
23219005,2321,Never,Never,Often,Never,Often,Sometimes,Sometimes,Not Often,Often,Sometimes,Often,Sometimes,Often,Sometimes,Never,Sometimes,Often,Sometimes,Often,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Most of the time,Most of the time,Most of the time,All of the time,More than half of the time,2,0,Male,"Doesn't remember specific birth year, but remembers that son is already 30+ years old. ",Married,No child,,,Polytechnic diploma,Full-time employee (30 hours a week or more),Living together in the same house,Close,No,,Almost everyday,Not applicable (the child has no child),Yes,$200-399,Almost everyday,Always,Almost everyday,Male,"Doesn't remember specific birth year, but remembers that son is already 30+ years old. ",Married,No child,,,Polytechnic diploma,Full-time employee (30 hours a week or more),Living together in the same house,Close,Yes,Less than $200,Almost everyday,Not applicable (the child has no child),No,,2-3 days a month,Never,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Apr,1948,76,Singapore,,Malay,,Currently married,Secondary (‘O’ / ‘N’ level),"Retired (record previous occupation), please specifiy:",Packing Industry,,,,"Below $1,000","$2,000 - $2,999",HDB 4-room flats,,Co-owned by self and spouse,,Islam,,Good,None,Moderately,Yes,To finance daily living expenses and leisure or travel activities,,,Mostly,Mostly,No,,No,No,No,No,No,Good,,,Very good,Good,Average
23129030,2312,Never,Never,Often,Not Often,Often,Not Often,Sometimes,Never,Never,Often,Often,Often,Often,Often,Sometimes,Never,Often,Often,Sometimes,Strongly agree,Agree,Agree,Strongly agree,Agree,All of the time,Most of the time,All of the time,Less than half of the time,More than half of the time,1,0,Male,1990,"Single, never married",No child,,,MA degree or above,Full-time employee (30 hours a week or more),Living together in the same house,Very close,No,,Never,Not applicable (the child has no child),Yes,$200-399,2-3 days a month,Often,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Nov,1957,67,Singapore,,Chinese,,Currently married,Primary,Part-time employee,,,,,"$1,000 - $1,999","$7,000 - $7,999",HDB 4-room flats,,Co-owned by self and spouse,,Taoism,,Fair,None,Completely,No,,,Not enough,Almost completely,Almost completely,"Yes, please indicate:",Friends,No,No,No,No,No,Good,,,Good,Very good,High
23129031,2312,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Never,Often,Often,Often,Often,Sometimes,Often,Not Often,Often,Often,Sometimes,Agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Most of the time,Most of the time,More than half of the time,Most of the time,Most of the time,1,0,Male,1985,"Single, never married",No child,,,MA degree or above,Full-time employee (30 hours a week or more),Within 20 minutes by car,Close,No,,Never,Not applicable (the child has no child),No,,Never,Never,2-3 days a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Apr,1957,67,Singapore,,Chinese,,Currently married,Polytechnic diploma,"Retired (record previous occupation), please specifiy:",Ex- HDB senior estate manager,,,,"Below $1,000","Below $1,000","HDB 5-room, 3 gen flats, and executive flats (e.g., executive apartments and executive maisonette)",,Co-owned by self and spouse,,No religion,,Good,None,Mostly,No,,,no need to,Almost completely,Almost completely,No,,No,No,No,No,No,Very good,,,Very good,Very good,Very high
23129032,2312,Never,Not Often,Sometimes,Sometimes,Often,Sometimes,Not Often,Not Often,Not Often,Sometimes,Often,Often,Often,Often,Sometimes,Never,Often,Often,Often,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,All of the time,Most of the time,Most of the time,All of the time,Most of the time,2,1,Female,1992,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Fair,No,,Almost everyday,Not applicable (the child has no child),Yes,Less than $200,Never,Never,2-3 days a month,Male,1994,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Fair,No,,Almost everyday,Never,Yes,Less than $200,Never,Never,2-3 days a month,Male,2000,"Single, never married",No child,,,University-level degree,Student,Living together in the same house,Fair,No,,Almost everyday,Not applicable (the child has no child),No,,Never,Never,2-3 days a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Jul,1962,62,Singapore,,Chinese,,Currently married,Primary,Part-time employee,,,,,"$1,000 - $1,999","$5,000 - $6,999","HDB 5-room, 3 gen flats, and executive flats (e.g., executive apartments and executive maisonette)",,Co-owned by self and spouse,,Taoism,,Very good,None,Mostly,Yes,To finance daily living expenses and leisure or travel activities,,,Mostly,Almost completely,"Yes, please indicate:",Friends,No,No,No,No,No,Moderate,,,Good,Good,High
23129033,2312,Never,Never,Often,Never,Sometimes,Sometimes,Often,Never,Sometimes,Often,Often,Often,Often,Often,Often,Sometimes,Often,Often,Sometimes,Agree,Somewhat agree,Agree,Agree,Somewhat disagree,More than half of the time,More than half of the time,Most of the time,Most of the time,Most of the time,1,1,Female,1978,Married,3 and more children,All boy,1 child below age 6,University-level degree,Staying at home as a housewife or househusband,Staying in a different country,Close,No,,Never,Never,No,,Never,Never,1-2 days a week,Male,1983,Married,2 children,At least one girl and one boy,2 or more children below age 6,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Very close,No,,Never,Almost everyday,No,,Never,Rarely,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Nov,1951,73,Singapore,,Chinese,,Widowed,Secondary (‘O’ / ‘N’ level),Full-time employee (30 hours a week or more),,,,,"$1,000 - $1,999","$10,000 and above",HDB 4-room flats,,Owned by a child,,Taoism,,Good,None,Completely,Yes,To finance daily living expenses and leisure or travel activities,,,Almost completely,Mostly,No,,No,No,No,No,No,Good,,,Moderate,Good,High
23129034,2312,Never,Never,Often,Never,Often,Sometimes,Often,Not Often,Never,Often,Often,Often,Often,Often,Often,Not Often,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Most of the time,Most of the time,Most of the time,Most of the time,All of the time,1,1,Female,1990,Married,1 child,All girl,No child below age 6,Less than primary education,Staying at home as a housewife or househusband,Living together in the same house,Very close,No,,Almost everyday,Once every few months,No,,3-4 days a week,Never,Almost everyday,Male,1994,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Very close,No,,Almost everyday,Not applicable (the child has no child),Yes,Less than $200,Almost everyday,Always,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Dec,1961,63,Singapore,,Chinese,,Currently married,Secondary (‘O’ / ‘N’ level),Full-time employee (30 hours a week or more),,,,,"$4,000 - $4,999","$5,000 - $6,999","HDB 5-room, 3 gen flats, and executive flats (e.g., executive apartments and executive maisonette)",,Self-owned,,No religion,,Good,None,Completely,No,,,no need to,Completely,Almost completely,"Yes, please indicate:",Friends,No,No,No,No,No,Good,,,Good,Very good,Very high
23129035,2312,Never,Never,Sometimes,Never,Often,Never,Often,Never,Never,Sometimes,Often,Often,Sometimes,Often,Sometimes,Sometimes,Often,Often,Often,Strongly agree,Agree,Agree,Agree,Strongly agree,All of the time,All of the time,Most of the time,More than half of the time,Most of the time,2,1,Male,1984,"Single, never married",No child,,,Polytechnic diploma,Full-time employee (30 hours a week or more),Living together in the same house,Close,No,,Never,Not applicable (the child has no child),Yes,$200-399,2-3 days a month,Always,1-2 days a week,Male,1988,Married,2 children,All boy,2 or more children below age 6,University-level degree,Full-time employee (30 hours a week or more),Between 20 and 40 minutes by car,Close,No,,Never,Never,Yes,$200-399,2-3 days a month,Always,1-2 days a week,Female,1994,Married,No child,,,Polytechnic diploma,Full-time employee (30 hours a week or more),Within 20 minutes by car,Close,No,,Never,Not applicable (the child has no child),Yes,$200-399,2-3 days a month,Always,1-2 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,May,1959,66,Singapore,,Chinese,,Currently married,Primary,"Retired (record previous occupation), please specifiy:",ex-store supervisor,,,,"Below $1,000","$6,000 - $6,999",HDB 4-room flats,,Co-owned by self and spouse,,Buddhism,,Good,None,Completely,Yes,To finance daily living expenses and leisure or travel activities,,,Almost completely,Almost completely,"Yes, please indicate:",Friends,No,No,No,No,No,Moderate,,,Moderate,Good,Average
